Date,Tmean,Tmax,Tmin,RHmean,RHmax,RHmin,Pmean,Rn,Rl,G,PAR,ETcat,ET0pm,ET0cat,U2max,U2mean,U2dir,Rain,Insolation
02-07-2017,20.3,26.9,15.7,71.6,95.5,47.9,98.4,13.1,,,289.8,,3.0,,5.9,2.1,135.5,0.0,6.0
03-07-2017,19.1,27.3,12.9,67.0,88.1,41.1,98.4,13.1,,,286.6,,3.3,,6.7,2.1,130.5,0.0,6.0
04-07-2017,18.9,25.9,12.8,61.1,78.7,43.2,98.3,13.1,,,288.2,,3.3,,7.5,2.3,95.9,0.0,6.0
05-07-2017,19.4,26.0,14.1,59.4,73.5,43.7,98.3,13.3,,,295.6,,3.2,,7.3,2.0,89.8,0.0,6.2
06-07-2017,19.9,26.8,13.5,62.6,83.1,37.2,98.2,13.6,,,301.1,,2.9,,5.2,1.3,92.4,0.0,6.6
07-07-2017,21.6,29.1,13.0,61.0,90.2,36.9,98.2,13.8,,,306.2,,3.2,,5.4,1.5,91.4,0.0,6.8
08-07-2017,21.6,27.5,17.4,66.3,80.6,49.7,98.1,10.7,,,235.0,,2.9,,5.3,1.8,90.4,0.0,3.5
09-07-2017,22.1,29.4,16.2,64.3,81.7,43.2,98.1,13.1,,,293.1,,3.2,,6.3,1.6,80.0,0.0,6.1
10-07-2017,22.4,29.7,15.7,61.0,85.8,39.0,98.1,13.5,,,302.0,,2.8,,6.3,1.0,82.3,0.0,6.5
11-07-2017,22.9,30.4,15.1,62.6,86.2,41.3,98.2,13.6,,,302.1,,2.7,,4.6,0.8,91.2,0.0,6.6
12-07-2017,23.6,30.8,16.6,57.5,81.8,35.1,98.1,13.7,,,302.4,,3.3,,5.8,1.4,90.4,0.0,6.7
13-07-2017,23.2,30.9,15.4,59.0,84.4,37.7,98.1,13.8,,,306.4,,3.3,,6.0,1.4,83.3,0.0,6.8
14-07-2017,22.7,30.4,14.4,57.9,84.8,35.5,98.0,14.1,,,309.3,,3.2,,6.4,1.3,75.7,0.0,7.1
15-07-2017,23.3,30.2,17.2,56.7,85.8,32.0,97.8,14.2,,,310.2,,4.2,,6.5,2.3,73.8,0.0,7.2
16-07-2017,24.0,31.0,18.7,58.0,83.9,34.7,97.9,12.8,,,282.9,,3.6,,6.1,1.7,61.2,0.0,5.7
17-07-2017,20.1,28.6,10.5,65.7,88.4,42.5,98.1,13.8,,,305.5,,3.7,,9.1,2.4,244.2,0.0,6.8
18-07-2017,11.3,15.9,8.3,74.1,87.6,53.3,98.5,10.0,,,223.1,,2.0,,6.6,2.0,251.0,0.0,2.9
19-07-2017,14.9,22.3,9.1,80.9,99.6,59.4,98.2,12.3,,,271.5,,1.9,,4.7,0.6,1.6,0.0,5.3
20-07-2017,18.9,29.3,10.0,71.2,100.0,33.2,98.0,13.9,,,299.4,,2.4,,3.7,0.5,91.5,0.0,6.9
21-07-2017,21.3,31.8,12.7,65.2,100.0,27.4,98.0,14.0,,,303.1,,2.4,,3.7,0.4,279.7,0.0,7.0
22-07-2017,22.4,31.3,14.1,51.3,93.0,24.9,98.0,14.4,,,313.4,,2.9,,4.4,0.8,85.9,0.0,7.5
23-07-2017,23.4,32.6,14.7,47.7,80.3,28.2,97.9,14.1,,,312.4,,3.8,,6.1,1.5,84.1,0.0,7.1
24-07-2017,23.6,31.1,18.5,46.6,67.4,24.9,98.2,14.4,,,319.3,,4.2,,6.2,1.8,69.6,0.0,7.4
25-07-2017,22.5,30.5,13.4,55.1,92.1,30.5,98.2,14.4,,,324.2,,3.1,,5.5,1.0,84.6,0.0,7.5
26-07-2017,22.8,30.3,14.5,55.6,91.1,34.9,98.1,14.5,,,325.9,,3.2,,6.5,1.2,74.1,0.0,7.6
27-07-2017,22.2,29.4,14.2,53.4,91.3,32.4,98.1,14.8,,,326.6,,3.4,,5.9,1.5,78.6,0.0,8.0
28-07-2017,22.8,30.1,16.3,52.0,71.6,33.9,98.1,14.6,,,319.1,,3.8,,6.4,1.7,85.9,0.0,7.7
29-07-2017,23.0,29.3,16.7,53.3,73.8,35.6,98.2,14.8,,,329.5,,4.0,,6.8,2.0,88.5,0.0,7.9
30-07-2017,23.1,30.3,16.2,55.8,78.0,33.3,98.3,14.9,,,331.1,,3.6,,5.5,1.4,82.8,0.0,8.0
31-07-2017,22.9,29.0,17.9,49.6,64.1,32.0,98.1,15.0,,,330.7,,3.9,,6.4,1.6,85.6,0.0,6.3
01-08-2017,21.1,29.1,12.4,58.6,91.7,35.0,97.8,12.3,,,266.0,,2.8,,4.9,1.0,87.2,0.0,4.2
02-08-2017,23.8,32.6,16.0,50.8,77.9,28.5,97.7,14.1,,,306.8,,3.8,,5.6,1.4,59.0,0.0,5.6
03-08-2017,19.2,23.5,13.5,70.7,87.7,52.4,97.9,12.4,,,271.0,,2.8,,7.0,1.9,245.2,0.0,4.3
04-08-2017,22.0,27.0,17.8,59.4,72.5,42.1,98.0,9.2,4.0,,383.5,,2.6,,5.1,1.1,123.9,0.0,1.7
05-08-2017,19.9,27.2,13.3,65.6,92.5,41.5,97.9,15.7,6.5,,337.4,,3.5,,7.0,1.9,123.2,0.0,6.9
06-08-2017,20.2,29.8,12.8,58.2,82.2,28.6,97.8,15.7,6.6,,336.7,,3.4,,5.1,1.1,127.0,0.0,6.9
07-08-2017,23.3,32.9,14.7,53.4,86.3,28.9,97.6,15.4,6.8,,331.8,,3.9,,6.2,1.3,92.1,0.0,6.7
08-08-2017,25.0,35.4,15.2,51.6,83.2,27.0,97.5,13.1,5.7,,282.9,,3.6,,5.1,1.1,68.6,0.0,4.9
09-08-2017,26.9,37.3,17.5,51.7,94.1,22.5,97.4,15.3,7.5,,330.9,,3.7,,4.9,0.9,33.2,0.0,6.6
10-08-2017,27.9,36.8,18.7,47.0,89.2,23.2,97.4,15.2,,,328.9,,4.0,,4.9,1.1,76.4,0.0,6.6
11-08-2017,27.8,36.0,19.9,45.3,78.6,26.2,97.3,14.7,,,317.7,,5.2,,6.3,2.2,98.7,0.0,6.2
12-08-2017,28.0,37.5,19.4,42.5,69.0,24.1,97.3,14.7,,,321.2,,5.6,,6.4,2.2,75.5,0.0,6.2
13-08-2017,25.8,36.9,19.9,61.6,100.0,28.1,97.4,11.1,,,249.3,,4.8,,9.2,2.4,4.4,4.6,3.3
14-08-2017,22.5,28.7,17.7,81.4,100.0,60.0,97.6,13.1,7.5,,296.6,,2.7,,4.7,1.0,215.2,0.0,4.9
15-08-2017,20.3,24.7,18.2,86.5,96.6,68.6,97.6,7.1,2.8,,159.7,,1.9,,8.8,1.7,149.1,1.8,0.1
16-08-2017,20.2,24.3,17.7,91.0,100.0,68.6,97.7,6.5,2.6,,150.6,,1.6,,6.1,1.1,142.0,3.8,0.0
17-08-2017,19.7,21.1,18.6,99.7,100.0,96.7,97.7,3.1,0.0,,71.9,,0.9,,3.7,0.1,109.3,14.0,0.0
18-08-2017,20.9,25.2,18.6,94.2,100.0,79.0,97.6,6.9,3.9,,167.4,,1.5,,4.3,0.6,76.0,15.5,0.0
19-08-2017,23.7,29.8,19.6,82.2,97.9,55.1,97.2,9.7,5.7,,214.1,,2.7,,5.8,1.7,116.3,0.0,2.1
20-08-2017,20.7,23.6,19.5,97.0,100.0,78.3,97.5,1.8,-1.6,,42.7,,0.9,,9.7,0.7,304.9,21.6,0.0
21-08-2017,18.7,23.0,14.9,84.3,100.0,64.8,98.1,9.3,3.7,,196.4,,2.1,,6.1,1.9,168.9,0.0,1.9
22-08-2017,20.9,29.1,12.9,73.0,93.4,51.2,97.9,14.5,8.4,,325.7,,3.4,,6.7,1.8,119.4,0.0,6.1
23-08-2017,26.0,33.2,19.5,63.1,89.2,41.0,97.7,16.1,,,355.3,,4.7,,7.9,2.3,87.1,0.0,7.4
24-08-2017,26.1,33.2,19.7,56.0,80.6,34.0,97.7,16.9,,,371.6,,4.6,,7.4,1.8,82.5,0.0,8.1
25-08-2017,25.5,33.0,18.5,53.1,70.1,35.8,97.7,16.9,,,374.4,,4.7,,5.5,1.9,97.1,0.0,8.1
26-08-2017,26.8,34.8,19.5,49.8,72.4,30.2,97.6,17.1,,,376.5,,5.0,,5.5,1.8,94.4,0.0,8.3
27-08-2017,26.9,34.9,18.6,42.5,72.1,18.5,97.5,17.7,,,378.8,,5.0,,5.2,1.6,84.0,0.0,8.8
28-08-2017,27.8,36.2,20.4,38.9,62.0,19.6,97.5,17.5,,,371.9,,5.8,,5.8,2.1,105.7,0.0,8.6
29-08-2017,25.9,36.5,16.3,46.0,83.7,18.2,97.5,17.9,,,376.6,,4.2,,4.6,0.9,93.0,0.0,9.0
30-08-2017,25.6,36.2,15.1,56.9,99.5,21.0,97.5,17.7,,,372.2,,4.1,,5.2,0.9,253.2,0.0,8.8
31-08-2017,26.1,36.5,15.6,56.0,96.6,20.3,97.6,17.2,,,359.1,,4.8,,7.0,1.4,154.1,0.0,6.5
01-09-2017,25.5,35.6,17.1,60.6,86.8,31.0,97.9,17.3,,,366.9,,5.6,,7.9,2.4,125.7,0.0,6.6
02-09-2017,27.1,34.5,20.9,52.2,73.2,31.8,97.9,17.5,,,371.9,,5.9,,7.6,2.7,98.6,0.0,6.7
03-09-2017,26.6,33.8,20.7,46.5,68.5,26.3,97.9,18.5,,,393.6,,6.1,,6.7,2.7,91.1,0.0,7.4
04-09-2017,25.8,33.3,19.3,41.4,67.5,24.0,97.8,18.9,,,399.6,,5.7,,7.3,2.3,77.3,0.0,7.7
05-09-2017,25.4,33.9,15.5,46.3,91.8,22.7,97.7,18.6,,,391.5,,4.7,,6.8,1.4,80.4,0.0,7.5
06-09-2017,25.9,34.3,16.8,39.5,73.9,16.6,97.7,19.1,,,396.8,,5.0,,7.0,1.5,90.5,0.0,7.8
07-09-2017,26.8,35.8,16.5,39.0,83.1,18.4,97.6,18.8,,,394.3,,5.0,,5.7,1.4,92.8,0.0,7.7
08-09-2017,28.6,36.6,18.4,34.5,69.1,19.3,97.3,18.6,,,386.3,,5.9,,6.4,1.9,99.0,0.0,7.5
09-09-2017,29.0,36.4,21.3,34.4,52.1,21.5,97.3,18.1,,,372.3,,6.9,,7.2,2.7,81.3,0.0,7.2
10-09-2017,28.6,35.7,21.3,34.5,60.3,16.8,97.3,19.7,,,403.7,,7.0,,8.1,2.7,81.3,0.0,8.4
11-09-2017,29.9,38.5,21.6,38.1,65.9,18.4,97.4,18.8,,,381.7,,6.4,,7.0,2.1,78.8,0.0,7.7
12-09-2017,29.6,37.2,20.4,36.9,60.7,19.9,97.5,19.5,,,399.0,,5.7,,5.8,1.6,78.6,0.0,8.2
13-09-2017,29.3,35.8,22.4,34.9,63.3,18.5,97.6,20.0,,,406.0,,7.1,,10.0,2.8,74.1,0.0,8.6
14-09-2017,29.7,37.2,22.6,39.2,66.1,23.6,97.6,19.8,,,404.3,,6.9,,8.9,2.6,65.8,0.0,8.4
15-09-2017,29.3,37.5,22.6,38.8,61.6,20.0,97.7,20.1,,,410.0,,6.3,,7.7,1.9,63.3,0.0,8.7
16-09-2017,27.9,37.2,17.0,42.4,86.0,16.9,97.6,20.1,,,404.8,,5.0,,5.1,1.1,78.7,0.0,8.7
17-09-2017,26.4,36.1,17.8,59.8,100.0,22.4,97.7,20.0,,,404.0,,4.8,,4.6,1.1,259.4,0.0,8.6
18-09-2017,27.0,36.7,17.5,53.6,97.6,20.9,97.7,20.0,,,400.7,,4.8,,4.7,1.0,83.5,0.0,8.7
19-09-2017,28.4,36.4,19.7,42.5,76.4,24.3,97.6,19.9,,,400.7,,5.5,,6.7,1.6,90.2,0.0,8.6
20-09-2017,29.8,36.7,23.4,36.3,52.3,21.5,97.6,20.1,,,404.5,,7.0,,6.8,2.4,100.2,0.0,8.8
21-09-2017,29.3,36.6,22.0,37.4,54.3,23.4,97.6,20.7,,,418.1,,6.3,,5.7,1.9,91.1,0.0,9.2
22-09-2017,28.1,35.4,20.4,44.4,64.2,26.1,97.6,15.5,,,319.1,,5.1,,6.6,1.7,69.4,0.0,5.5
23-09-2017,29.0,35.5,22.3,43.9,68.2,26.2,97.6,20.4,,,409.9,,5.7,,6.4,1.7,78.5,0.0,9.0
24-09-2017,28.8,35.6,22.0,46.5,75.1,27.2,97.5,19.9,,,396.0,,6.2,,7.0,2.3,110.5,0.0,8.7
25-09-2017,27.8,35.6,20.9,48.7,77.8,26.1,97.5,19.0,,,375.7,,6.1,,7.5,2.3,114.8,0.0,8.0
26-09-2017,27.8,34.5,22.2,43.4,61.7,25.4,97.4,17.9,,,346.2,,5.9,,5.7,2.2,114.2,0.0,7.2
27-09-2017,28.8,37.1,19.9,47.8,74.7,25.2,97.3,19.7,,,392.5,,5.4,,6.1,1.4,51.0,0.0,8.6
28-09-2017,28.3,36.9,22.3,56.1,79.8,26.6,97.4,18.7,,,373.4,,5.4,,6.3,1.5,41.9,0.0,7.8
29-09-2017,21.2,24.8,18.6,87.7,100.0,64.7,97.5,3.5,-0.1,,74.3,,1.5,,6.2,1.5,186.5,21.8,0.0
30-09-2017,21.7,26.5,19.4,88.7,100.0,64.9,97.1,8.4,2.1,,172.8,,2.2,,5.3,1.1,28.2,1.3,0.0
01-10-2017,23.9,34.0,19.1,77.5,97.9,42.3,96.7,15.7,,,326.5,,4.8,,6.9,2.3,74.3,6.4,4.0
02-10-2017,19.4,22.6,16.8,94.5,100.0,75.8,97.1,5.7,,,121.5,,1.5,,8.4,1.3,18.4,56.1,0.0
03-10-2017,20.0,25.6,15.2,73.0,100.0,43.6,97.8,18.9,-87.5,,378.6,,3.8,,6.8,1.2,244.2,2.0,5.9
04-10-2017,22.6,30.5,14.5,59.9,89.4,37.1,97.6,19.0,,,382.7,,4.3,,5.8,1.3,95.3,0.0,6.0
05-10-2017,26.6,36.7,17.0,67.9,97.1,39.1,97.3,20.7,,,432.2,,5.0,,7.6,1.2,55.4,2.0,7.0
06-10-2017,28.0,36.1,23.0,67.4,89.3,39.8,97.4,10.4,,,216.4,,3.4,,5.8,1.1,81.5,0.0,0.7
07-10-2017,25.3,30.3,21.3,74.8,89.1,59.3,97.5,11.2,-11.7,,235.6,,3.4,,8.7,2.2,139.7,0.0,1.3
08-10-2017,24.6,32.2,18.9,75.8,97.4,49.1,97.3,18.6,,,386.8,,4.3,,6.8,1.2,171.8,0.0,5.8
09-10-2017,28.2,39.0,19.2,68.2,100.0,30.7,97.1,18.8,,,390.3,,4.8,,4.5,0.9,103.0,0.0,5.9
10-10-2017,30.6,39.5,21.6,56.3,93.8,25.7,97.1,21.1,,,432.1,,5.6,,5.9,1.2,70.2,0.0,7.3
11-10-2017,31.4,39.1,21.8,51.1,92.6,28.5,97.0,21.4,,,443.2,,5.4,,4.6,1.0,93.7,0.0,7.5
12-10-2017,31.9,39.0,25.4,45.9,75.4,24.7,97.1,21.4,,,440.1,,6.4,,6.2,1.7,95.3,2.5,7.6
13-10-2017,30.8,40.3,21.5,51.0,94.5,23.0,97.0,21.7,,,441.9,,5.2,,5.3,0.7,75.1,0.0,7.7
14-10-2017,26.6,31.7,22.4,79.8,98.4,58.0,97.2,20.1,12.0,,421.0,,4.9,,7.8,2.7,247.6,0.0,6.7
15-10-2017,27.0,34.3,19.6,71.6,95.7,48.4,97.5,20.9,,,442.5,,5.0,,7.5,1.5,215.1,0.0,7.3
16-10-2017,27.5,35.3,19.4,63.0,84.2,42.0,97.5,21.2,,,446.5,,5.6,,6.8,1.8,137.2,0.0,7.4
17-10-2017,30.3,38.2,21.9,56.9,82.4,34.0,97.4,20.8,,,437.6,,6.3,,6.4,2.1,104.5,0.0,7.2
18-10-2017,31.6,38.8,25.5,48.9,71.7,29.0,97.2,21.5,,,454.9,,7.2,,8.2,2.5,84.1,0.0,7.6
19-10-2017,28.5,38.5,21.6,61.5,97.6,28.5,97.2,15.6,,,336.1,,5.4,,14.2,1.9,37.1,7.6,4.0
20-10-2017,24.1,27.8,21.1,91.4,100.0,69.8,97.4,5.9,1.7,,126.7,,1.5,,3.4,0.1,336.5,0.5,0.0
21-10-2017,27.2,34.5,22.1,69.3,99.5,41.3,97.3,12.6,,,257.5,,3.7,,8.0,1.2,95.7,1.0,2.1
22-10-2017,21.3,23.6,18.9,93.9,100.0,84.8,97.7,5.2,-0.5,,114.3,,1.4,,6.4,1.1,165.1,3.3,0.0
23-10-2017,23.7,29.4,18.8,79.2,100.0,49.5,97.6,15.4,9.7,,327.9,,3.5,,5.3,0.8,143.1,0.3,3.9
24-10-2017,26.2,33.2,19.8,69.4,88.8,47.5,97.4,19.8,,,425.5,,4.8,,5.2,1.5,134.7,0.0,6.7
25-10-2017,28.5,35.1,22.5,64.4,86.8,39.9,97.2,15.6,,,343.2,,4.2,,5.9,1.0,98.3,0.0,4.1
26-10-2017,27.1,37.2,21.5,72.1,96.5,37.5,97.1,16.8,,,368.0,,5.1,,11.1,1.7,104.0,2.3,4.8
27-10-2017,,,,,,,,,,,,,5.8,,,,,16.0,
28-10-2017,,,,,,,,,,,,,5.5,,,,,16.0,
29-10-2017,27.9,32.1,25.0,71.8,83.9,57.9,97.0,4.2,,,204.9,,1.7,,4.0,0.7,34.3,0.0,0.0
30-10-2017,23.4,31.7,19.7,90.2,100.0,59.1,96.9,7.2,,,161.2,,2.4,,8.7,1.3,190.5,19.1,0.0
31-10-2017,23.8,29.2,19.7,84.1,100.0,64.9,97.1,16.0,,,336.2,,3.4,,5.1,0.9,254.2,0.0,4.4
01-11-2017,25.4,31.8,19.4,71.8,94.3,49.8,97.3,20.6,,,440.8,,4.8,,6.4,1.6,127.9,0.0,7.5
02-11-2017,26.7,33.6,18.9,68.4,87.2,51.6,97.3,21.7,,,472.5,,5.3,,6.6,1.8,109.1,0.0,8.3
03-11-2017,26.1,33.5,21.5,85.4,100.0,60.6,97.2,17.4,,,394.6,,4.5,,9.1,2.3,51.5,55.9,5.4
04-11-2017,24.7,33.3,21.0,90.0,100.0,61.6,97.1,16.3,,,363.4,,4.3,,7.8,2.4,56.4,63.3,4.7
05-11-2017,24.5,29.7,21.3,89.2,100.0,69.3,97.3,11.0,,,225.5,,2.8,,5.8,1.5,14.6,0.0,1.0
06-11-2017,24.8,32.2,20.8,89.0,100.0,63.1,97.3,15.1,,,320.9,,3.6,,6.1,1.1,107.9,13.5,3.8
07-11-2017,24.9,31.3,20.0,82.1,100.0,53.5,97.2,20.1,,,423.1,,4.3,,5.0,0.7,167.8,0.3,7.3
08-11-2017,25.6,33.0,21.2,80.8,94.2,57.3,97.0,15.7,,,343.2,,4.1,,7.6,1.7,98.0,0.0,4.6
09-11-2017,26.5,31.7,22.0,80.7,99.1,57.1,97.1,19.5,,,408.3,,4.4,,4.7,1.2,79.4,0.0,6.8
10-11-2017,27.1,33.0,21.8,80.1,95.9,58.2,96.9,18.8,,,409.1,,4.5,,5.2,1.4,82.6,0.0,6.4
11-11-2017,24.7,30.5,20.6,81.0,100.0,61.2,96.9,19.5,,,406.6,,4.3,,5.5,1.4,244.5,0.0,6.9
12-11-2017,24.7,31.0,18.0,58.2,88.4,37.1,97.0,24.1,,,482.3,,5.5,,6.4,1.6,233.1,0.0,10.1
13-11-2017,24.9,33.0,15.5,58.4,100.0,26.4,97.1,24.0,,,480.1,,5.2,,4.0,0.9,253.3,0.0,10.0
14-11-2017,26.5,34.7,17.4,52.8,88.1,21.5,97.1,23.9,,,475.4,,5.7,,7.3,1.2,98.9,0.0,9.9
15-11-2017,29.0,37.4,19.1,54.8,86.7,31.1,97.0,23.0,,,467.8,,5.7,,5.0,1.2,72.9,0.0,9.3
16-11-2017,27.7,36.5,22.1,69.2,87.1,41.6,97.1,18.2,,,399.7,,5.3,,6.2,1.8,20.4,0.0,6.0
17-11-2017,26.1,34.4,21.6,76.7,93.6,48.1,97.0,20.6,,,442.8,,4.9,,5.9,1.2,77.9,2.5,7.7
18-11-2017,24.6,34.0,20.1,88.8,100.0,55.0,96.9,13.6,,,316.9,,3.7,,8.5,1.5,28.5,11.2,2.8
19-11-2017,25.6,31.5,20.7,83.4,100.0,57.7,96.9,18.5,,,366.3,,4.0,,4.0,0.5,10.7,0.8,6.2
20-11-2017,25.9,32.7,22.4,89.3,100.0,55.1,97.0,12.8,,,279.1,,3.0,,5.5,0.3,20.3,13.0,2.3
21-11-2017,26.4,32.7,22.9,89.7,100.0,63.9,97.0,12.3,,,264.7,,3.0,,5.8,0.7,354.3,16.8,2.0
22-11-2017,23.8,27.9,21.1,93.0,100.0,74.8,97.0,7.4,,,157.5,,1.8,,5.2,0.2,227.8,1.0,0.0
23-11-2017,26.2,32.9,20.9,82.2,100.0,55.9,97.2,17.6,,,331.2,,3.8,,3.3,0.3,126.8,0.0,5.6
24-11-2017,28.7,35.6,22.0,68.4,91.2,43.4,97.3,23.0,,,460.1,,5.2,,3.8,0.7,77.7,0.0,9.4
25-11-2017,27.6,36.0,21.5,77.2,100.0,48.3,97.2,18.8,,,416.3,,5.1,,11.2,1.8,58.1,10.9,6.5
26-11-2017,24.2,29.5,21.7,95.7,100.0,77.4,97.2,9.2,,,201.1,,2.3,,5.3,1.4,54.5,15.0,0.0
27-11-2017,24.6,29.5,22.2,91.5,100.0,75.2,97.4,2.8,,,131.1,,1.3,,6.1,1.2,133.8,37.7,0.0
28-11-2017,26.0,31.8,21.9,87.4,100.0,62.9,97.4,16.0,,,305.6,,3.6,,4.3,0.7,255.3,0.3,4.5
29-11-2017,27.7,33.9,22.8,74.7,100.0,50.1,97.2,22.0,,,420.3,,5.0,,4.2,1.0,139.4,0.0,8.8
30-11-2017,25.0,31.5,20.6,81.5,100.0,62.5,96.8,13.7,,,290.9,,3.3,,7.3,1.0,88.6,69.9,1.5
01-12-2017,23.9,29.8,21.1,91.0,100.0,68.5,96.8,11.2,,,220.5,,2.7,,4.6,0.9,133.6,27.7,0.0
02-12-2017,25.3,30.2,21.0,86.3,100.0,69.6,97.0,14.5,,,294.5,,3.3,,4.6,1.1,155.3,0.0,2.0
03-12-2017,27.2,33.6,21.5,79.5,100.0,54.0,97.0,22.3,,,422.7,,5.0,,4.3,0.9,200.8,0.0,7.2
04-12-2017,26.9,35.7,22.3,83.6,100.0,50.0,97.0,20.3,,,416.5,,4.6,,5.4,0.5,358.6,6.4,5.9
05-12-2017,26.5,34.0,22.6,87.9,100.0,56.0,97.2,17.6,,,380.6,,4.1,,5.4,0.6,354.7,4.3,4.1
06-12-2017,25.6,32.9,22.7,92.0,100.0,61.3,97.2,15.3,,,322.0,,3.5,,5.2,0.6,64.0,5.1,2.6
07-12-2017,25.7,32.4,22.6,92.2,100.0,68.1,96.9,15.0,,,336.7,,3.4,,5.8,0.6,268.8,1.0,2.4
08-12-2017,27.6,33.6,23.2,87.7,100.0,63.6,96.7,21.3,,,364.5,,4.8,,4.9,0.9,257.8,0.0,6.6
09-12-2017,27.9,34.0,23.3,82.4,100.0,55.4,96.8,19.8,,,374.7,,4.5,,4.3,0.6,265.4,0.0,5.5
10-12-2017,27.3,33.4,22.2,78.3,100.0,43.4,96.6,17.2,,,351.4,,4.0,,7.0,0.5,264.1,0.0,3.8
11-12-2017,26.8,34.1,20.9,71.6,98.8,32.0,96.8,20.4,,,303.9,,4.9,,5.0,0.9,256.0,0.0,5.9
12-12-2017,27.4,34.3,20.3,71.1,95.5,40.7,97.1,21.1,,,351.6,,5.2,,9.1,1.3,126.6,2.8,6.5
13-12-2017,28.0,33.5,23.0,75.1,88.9,55.2,97.3,20.2,,,295.3,,5.1,,6.2,1.9,98.1,0.0,5.8
14-12-2017,28.0,33.3,23.6,74.5,94.5,54.2,97.4,18.4,,,272.7,,4.5,,5.0,1.3,81.2,0.0,4.7
15-12-2017,29.0,34.5,24.8,73.3,92.6,50.3,97.2,23.3,,,340.0,,5.6,,7.1,1.4,77.7,0.0,7.9
16-12-2017,27.8,35.0,24.1,78.8,95.6,52.6,97.1,18.8,,,329.7,,4.7,,6.4,1.1,26.4,0.0,4.9
17-12-2017,27.7,34.4,23.3,77.0,94.2,49.5,97.3,22.8,,,336.2,,5.5,,6.0,1.4,22.6,0.0,7.6
18-12-2017,26.9,33.0,20.3,78.8,100.0,54.4,97.4,21.5,,,299.4,,4.9,,8.5,1.3,72.3,36.6,6.7
19-12-2017,28.7,35.3,23.1,74.5,98.5,38.1,97.4,22.2,,,328.1,,5.1,,4.3,0.8,70.1,0.0,7.2
20-12-2017,24.9,33.8,21.2,91.2,100.0,59.2,97.3,12.5,,,253.5,,3.3,,8.0,1.0,321.6,20.3,0.7
21-12-2017,25.2,30.4,22.0,88.2,100.0,66.1,97.3,10.3,,,199.8,,2.6,,5.5,0.8,55.9,0.5,0.0
22-12-2017,24.8,29.3,21.8,88.4,100.0,70.0,97.3,13.9,,,250.1,,3.2,,5.8,1.1,36.9,3.3,1.6
23-12-2017,25.7,32.0,23.3,84.6,94.1,62.5,97.3,13.9,,,271.8,,3.4,,6.4,1.0,1.7,0.0,1.6
24-12-2017,25.9,31.6,23.0,89.0,99.5,64.3,97.2,13.8,,,259.0,,3.2,,6.1,0.5,256.5,5.1,1.6
25-12-2017,24.7,32.5,21.2,92.5,100.0,60.7,97.2,13.6,,,217.8,,3.3,,8.2,0.9,64.6,37.3,1.4
26-12-2017,25.4,33.1,21.1,88.2,100.0,58.8,97.2,18.8,,,273.7,,4.4,,7.0,1.3,75.4,23.6,4.9
27-12-2017,26.7,34.0,21.5,81.9,100.0,54.6,97.4,20.3,,,266.3,,4.5,,5.2,0.6,46.9,0.3,5.9
28-12-2017,26.4,34.9,22.5,87.2,100.0,59.7,97.2,15.7,,,313.3,,3.8,,7.8,0.8,138.9,0.3,2.8
29-12-2017,25.8,33.9,22.2,89.3,100.0,56.9,97.1,15.8,,,217.9,,3.8,,9.1,0.8,34.4,10.9,2.9
30-12-2017,25.8,32.2,22.3,90.4,100.0,63.8,97.0,13.9,,,281.3,,3.4,,5.4,1.1,1.5,30.5,1.7
31-12-2017,24.2,32.8,21.3,94.9,100.0,64.4,97.2,11.7,,,220.9,,3.2,,8.8,1.4,12.0,48.0,0.0
01-01-2018,26.2,33.8,22.5,89.8,100.0,61.6,96.8,17.8,,,312.7,,4.2,,7.4,1.1,15.0,3.3,3.4
02-01-2018,26.3,32.4,21.9,86.8,100.0,57.4,97.0,18.1,,,312.9,,4.4,,12.0,1.8,316.2,2.0,3.6
03-01-2018,25.4,30.7,22.0,84.8,100.0,62.1,96.4,17.0,,,281.9,,3.9,,5.2,1.4,269.0,0.8,2.8
04-01-2018,26.8,33.5,21.0,77.2,100.0,44.5,97.0,22.6,,,400.8,,4.8,,3.3,0.6,273.9,0.0,7.1
05-01-2018,26.6,34.1,22.6,84.7,100.0,57.6,97.8,18.8,,,388.2,,4.5,,6.4,1.2,10.4,3.6,4.2
06-01-2018,24.2,27.2,21.7,95.9,100.0,83.8,97.1,7.3,,,151.7,,1.8,,4.4,0.5,79.2,55.9,0.0
07-01-2018,24.2,27.4,22.5,94.8,100.0,80.1,97.3,8.7,,,182.7,,2.1,,5.2,0.9,125.2,9.9,0.0
08-01-2018,22.8,27.1,20.5,96.9,100.0,83.5,96.8,7.4,,,154.7,,1.8,,4.9,1.2,81.2,40.6,0.0
09-01-2018,24.2,29.6,20.8,89.8,100.0,68.3,97.7,13.3,,,241.5,,3.2,,5.6,1.6,85.5,3.0,0.0
10-01-2018,23.9,27.9,21.0,91.2,100.0,74.9,97.4,9.8,,,187.2,,2.3,,4.6,0.5,183.3,1.8,0.0
11-01-2018,24.3,30.2,20.6,91.2,100.0,74.0,97.5,12.9,,,240.9,,2.9,,7.3,0.9,232.5,0.0,0.0
12-01-2018,24.4,29.0,21.0,85.8,100.0,65.9,97.4,12.2,,,233.5,,2.9,,4.7,1.0,27.9,0.0,0.0
